date,high,low,opening_price,closing_price,volume
19-01-16 0:00,4.7,4.5,4.6,4.6,1301760
18-01-16 0:00,4.7,4.4,4.5,4.6,725828
17-01-16 0:00,4.5,4.4,4.5,4.5,448331
14-01-16 0:00,4.5,4.4,4.4,4.4,257547
13-01-16 0:00,4.5,4.3,4.4,4.4,201790
12-01-16 0:00,4.5,4.3,4.4,4.4,424827
11-01-16 0:00,4.4,4.3,4.3,4.3,468039
10-01-16 0:00,4.4,4.3,4.3,4.3,115115
07-01-16 0:00,4.4,4.3,4.3,4.3,213085
06-01-16 0:00,4.4,4.3,4.3,4.4,123381
05-01-16 0:00,4.3,4.2,4.3,4.3,746528
04-01-16 0:00,4.3,4.2,4.3,4.3,27166
03-01-16 0:00,4.3,4.2,4.3,4.3,113617
28-12-17 0:00,6.5,6.4,6.4,6.4,294720
27-12-17 0:00,6.5,6.4,6.5,6.5,200062
26-12-17 0:00,6.6,6.4,6.5,6.5,630548
24-12-17 0:00,6.6,6.4,6.5,6.5,101104
21-12-17 0:00,6.6,6.4,6.4,6.5,37098
20-12-17 0:00,6.5,6.4,6.4,6.4,45885
19-12-17 0:00,6.6,6.4,6.5,6.4,216529
18-12-17 0:00,6.5,6.4,6.4,6.5,21817
17-12-17 0:00,6.5,6.4,6.5,6.4,452125
14-12-17 0:00,6.6,6.5,6.6,6.6,90597
13-12-17 0:00,6.6,6.5,6.5,6.6,184901
12-12-17 0:00,6.6,6.5,6.5,6.5,40982
11-12-17 0:00,6.6,6.5,6.6,6.5,41203
10-12-17 0:00,6.7,6.5,6.6,6.6,75537
07-12-17 0:00,6.7,6.6,6.7,6.6,333489
06-12-17 0:00,6.7,6.5,6.6,6.7,393737
05-12-17 0:00,6.7,6.5,6.5,6.6,292567
04-12-17 0:00,6.5,6.4,6.4,6.5,383687
03-12-17 0:00,6.5,6.4,6.4,6.4,40866
30-11-17 0:00,6.5,6.4,6.5,6.4,67317
29-11-17 0:00,6.5,6.4,6.4,6.4,332400
28-11-17 0:00,6.5,6.3,6.5,6.4,576406
27-11-17 0:00,6.5,6.4,6.5,6.5,400050
26-11-17 0:00,6.5,6.4,6.4,6.4,50974
23-11-17 0:00,6.5,6.4,6.4,6.4,62486
22-11-17 0:00,6.5,6.3,6.4,6.4,534085
21-11-17 0:00,6.5,6.4,6.5,6.4,196751
20-11-17 0:00,6.5,6.4,6.5,6.4,203081
19-11-17 0:00,6.5,6.4,6.5,6.5,247593
16-11-17 0:00,6.6,6.4,6.6,6.5,404549
15-11-17 0:00,6.6,6.4,6.5,6.5,227070
14-11-17 0:00,6.6,6.5,6.5,6.5,90210
13-11-17 0:00,6.6,6.5,6.6,6.5,136713
12-11-17 0:00,6.6,6.5,6.6,6.6,205547
09-11-17 0:00,6.7,6.5,6.6,6.6,234307
08-11-17 0:00,6.6,6.5,6.5,6.6,210861
07-11-17 0:00,6.6,6.5,6.6,6.5,473782
06-11-17 0:00,6.7,6.5,6.6,6.6,158519
05-11-17 0:00,6.7,6.6,6.6,6.6,120650
02-11-17 0:00,6.7,6.6,6.6,6.6,89715
01-11-17 0:00,6.7,6.5,6.5,6.6,79023
31-10-17 0:00,6.6,6.5,6.6,6.5,131082
30-10-17 0:00,6.7,6.5,6.6,6.5,71012
29-10-17 0:00,6.7,6.6,6.6,6.6,62407
26-10-17 0:00,6.7,6.6,6.7,6.6,125997
25-10-17 0:00,6.8,6.6,6.8,6.7,169704
24-10-17 0:00,6.8,6.7,6.7,6.7,79747
23-10-17 0:00,6.8,6.7,6.8,6.7,118969
22-10-17 0:00,6.8,6.7,6.7,6.8,179060
19-10-17 0:00,6.9,6.7,6.7,6.8,370016
18-10-17 0:00,6.7,6.6,6.6,6.7,258869
17-10-17 0:00,6.7,6.5,6.6,6.6,390733
16-10-17 0:00,6.7,6.6,6.7,6.6,127325
15-10-17 0:00,6.8,6.7,6.7,6.7,281932
12-10-17 0:00,6.8,6.7,6.8,6.7,139684
11-10-17 0:00,6.8,6.7,6.7,6.7,382681
10-10-17 0:00,6.9,6.7,6.8,6.7,706426
09-10-17 0:00,6.9,6.7,6.8,6.8,569893
08-10-17 0:00,6.9,6.7,6.9,6.8,1095770
05-10-17 0:00,7,6.8,7,6.9,1726007
04-10-17 0:00,7,6.9,6.9,7,591646
03-10-17 0:00,7,6.9,7,6.9,1844361
02-10-17 0:00,7,6.9,7,7,436075
28-09-17 0:00,7.1,6.9,6.9,7,1278824
27-09-17 0:00,7,6.9,6.9,7,803191
26-09-17 0:00,7,6.9,6.9,7,586834
25-09-17 0:00,7,6.8,7,7,1319938
24-09-17 0:00,7.1,6.9,7,7,669127
21-09-17 0:00,7,6.9,6.9,7,1045925
20-09-17 0:00,7,6.9,7,7,444955
19-09-17 0:00,7.1,6.9,7,6.9,1265726
18-09-17 0:00,7.1,6.9,7,7,620133
17-09-17 0:00,7.1,6.9,7,7,797859
14-09-17 0:00,7.1,6.9,6.9,7,496348
13-09-17 0:00,7,6.9,6.9,6.9,468118
12-09-17 0:00,7,6.9,7,6.9,869706
11-09-17 0:00,7.1,6.8,7,7,984178
10-09-17 0:00,7.1,6.8,7,7,902837
07-09-17 0:00,7.1,6.9,7.1,7,740274
06-09-17 0:00,7.3,6.7,7.3,7.1,1518048
05-09-17 0:00,0,0,0,7.5,0
04-09-17 0:00,7.5,7.4,7.4,7.5,255905
31-08-17 0:00,7.6,7.2,7.3,7.5,778830
30-08-17 0:00,7.3,7.2,7.3,7.3,403199
29-08-17 0:00,7.4,7.2,7.3,7.2,341550
28-08-17 0:00,7.4,7.2,7.3,7.3,432497
27-08-17 0:00,7.4,7.3,7.4,7.3,342425
24-08-17 0:00,7.5,7.3,7.4,7.4,435462
23-08-17 0:00,7.4,7.3,7.3,7.4,777740
22-08-17 0:00,7.4,7.3,7.3,7.4,817536
21-08-17 0:00,7.4,7.2,7.2,7.4,1578143
20-08-17 0:00,7.4,7.1,7.4,7.2,923720
17-08-17 0:00,7.4,7.3,7.4,7.4,634189
16-08-17 0:00,7.4,7.3,7.4,7.4,974808
13-08-17 0:00,7.6,7.3,7.5,7.4,878679
10-08-17 0:00,7.7,7.3,7.5,7.5,2621550
09-08-17 0:00,7.7,7.4,7.7,7.5,490665
08-08-17 0:00,7.9,7.6,7.8,7.6,821376
07-08-17 0:00,8,7.7,7.9,7.9,2059271
06-08-17 0:00,8.1,7.8,7.8,7.9,2987222
03-08-17 0:00,7.9,7.5,7.6,7.8,2676642
02-08-17 0:00,7.6,7.4,7.5,7.6,2602939
01-08-17 0:00,7.5,7.3,7.3,7.5,810666
31-07-17 0:00,7.4,7.2,7.3,7.3,626883
30-07-17 0:00,7.4,7.3,7.4,7.3,527203
27-07-17 0:00,7.5,7.3,7.5,7.4,996860
26-07-17 0:00,7.5,7.3,7.4,7.5,346618
25-07-17 0:00,7.4,7.3,7.4,7.4,941434
24-07-17 0:00,7.5,7.4,7.5,7.4,361491
23-07-17 0:00,7.6,7.4,7.6,7.5,775437
20-07-17 0:00,7.6,7.4,7.5,7.5,349907
19-07-17 0:00,7.6,7.4,7.5,7.6,601607
18-07-17 0:00,7.5,7.4,7.4,7.4,952432
17-07-17 0:00,7.5,7.4,7.4,7.4,496026
16-07-17 0:00,7.6,7.4,7.4,7.4,556389
13-07-17 0:00,7.5,7.4,7.5,7.4,483317
12-07-17 0:00,7.6,7.4,7.6,7.5,845105
11-07-17 0:00,7.8,7.5,7.6,7.5,2046373
10-07-17 0:00,7.7,7.4,7.4,7.6,1006252
09-07-17 0:00,7.5,7.4,7.4,7.5,465658
06-07-17 0:00,7.5,7.4,7.5,7.4,513418
05-07-17 0:00,7.5,7.4,7.4,7.4,217078
04-07-17 0:00,7.5,7.4,7.5,7.4,602401
03-07-17 0:00,7.5,7.4,7.4,7.4,389411
02-07-17 0:00,7.5,7.4,7.4,7.5,438806
29-06-17 0:00,7.4,7.2,7.3,7.3,718894
28-06-17 0:00,7.4,7.2,7.3,7.3,205307
22-06-17 0:00,7.4,7.2,7.3,7.3,508678
21-06-17 0:00,7.4,7.2,7.4,7.3,362233
20-06-17 0:00,7.3,7.2,7.3,7.3,186724
19-06-17 0:00,7.4,7.2,7.3,7.2,225188
18-06-17 0:00,7.4,7.2,7.4,7.3,298964
15-06-17 0:00,7.4,7.3,7.3,7.4,231672
14-06-17 0:00,7.4,7.3,7.4,7.3,96317
13-06-17 0:00,7.4,7.3,7.4,7.4,271841
12-06-17 0:00,7.5,7.3,7.3,7.4,371607
11-06-17 0:00,7.4,7.3,7.4,7.3,192113
08-06-17 0:00,7.4,7.3,7.4,7.4,211479
07-06-17 0:00,7.5,7.3,7.5,7.3,215165
06-06-17 0:00,7.5,7.3,7.4,7.5,1133611
05-06-17 0:00,7.4,7.3,7.4,7.3,658593
04-06-17 0:00,7.4,7.3,7.4,7.3,287938
01-06-17 0:00,7.6,7.4,7.4,7.4,1071637
31-05-17 0:00,7.7,7.4,7.4,7.4,1791440
30-05-17 0:00,7.7,7.4,7.5,7.4,2758006
29-05-17 0:00,7.8,7.3,7.6,7.4,2763102
28-05-17 0:00,7.9,7.4,7.5,7.6,3746374
25-05-17 0:00,7.6,7.2,7.3,7.5,2317072
24-05-17 0:00,7.4,7.1,7.1,7.3,977871
23-05-17 0:00,7.2,7,7,7.1,630888
22-05-17 0:00,7.1,6.9,7,7.1,723209
21-05-17 0:00,7,6.9,7,6.9,659028
18-05-17 0:00,7.1,7,7,7.1,458412
17-05-17 0:00,7.1,7,7,7,444641
16-05-17 0:00,7,6.9,6.9,6.9,60083
15-05-17 0:00,7.1,6.9,7,6.9,126064
14-05-17 0:00,7.1,7,7,7,104949
11-05-17 0:00,7.1,7,7.1,7,269049
09-05-17 0:00,7.1,7,7,7.1,206375
08-05-17 0:00,7.2,7,7,7.1,281788
07-05-17 0:00,7.1,7,7.1,7,302768
04-05-17 0:00,7.2,7,7.1,7.1,391332
03-05-17 0:00,7.2,7.1,7.2,7.1,198493
02-05-17 0:00,7.3,7.1,7.1,7.2,395458
30-04-17 0:00,7.2,7.1,7.2,7.1,277974
27-04-17 0:00,7.3,7.1,7.2,7.2,575396
26-04-17 0:00,7.2,7,7.1,7.2,520759
25-04-17 0:00,7.1,7,7.1,7,815408
24-04-17 0:00,7.1,6.9,7.1,7,605747
23-04-17 0:00,7.2,7,7.2,7,975013
20-04-17 0:00,7.4,7.2,7.4,7.2,864217
19-04-17 0:00,7.5,7.2,7.2,7.4,1169266
18-04-17 0:00,7.3,7.1,7.2,7.2,560193
17-04-17 0:00,7.3,7.2,7.2,7.3,194113
16-04-17 0:00,7.3,7.2,7.3,7.2,236335
13-04-17 0:00,7.4,7.2,7.3,7.3,601257
12-04-17 0:00,7.4,7.2,7.3,7.3,752493
11-04-17 0:00,7.5,7.3,7.4,7.3,596520
10-04-17 0:00,7.6,7.4,7.5,7.5,1771476
09-04-17 0:00,7.5,7.2,7.3,7.4,1943875
06-04-17 0:00,7.4,7.2,7.3,7.3,1570149
05-04-17 0:00,7.2,7,7,7.2,1164441
04-04-17 0:00,7.1,6.9,7,7,279273
03-04-17 0:00,7,6.9,6.9,6.9,484882
02-04-17 0:00,7.1,6.9,7,6.9,617340
30-03-17 0:00,7.1,7,7,7.1,609900
29-03-17 0:00,7.2,7,7.1,7,600225
28-03-17 0:00,7.2,7.1,7.1,7.2,470781
27-03-17 0:00,7.3,7.1,7.2,7.2,795306
23-03-17 0:00,7.3,7.2,7.3,7.2,762893
22-03-17 0:00,7.3,7.1,7.2,7.2,1255812
21-03-17 0:00,7.3,7,7,7.1,1133402
20-03-17 0:00,7.2,7,7.1,7,340341
19-03-17 0:00,7.3,7,7.1,7,874815
16-03-17 0:00,7.3,7.1,7.3,7.1,877182
15-03-17 0:00,7.5,7.2,7.3,7.2,1918287
14-03-17 0:00,7.3,7.1,7.1,7.2,1284243
13-03-17 0:00,7.2,6.9,6.9,7.1,1785650
12-03-17 0:00,7,6.8,6.9,6.9,1407675
09-03-17 0:00,7,6.8,6.9,6.9,710538
08-03-17 0:00,6.9,6.7,6.8,6.9,779256
07-03-17 0:00,6.9,6.6,6.7,6.7,1097781
06-03-17 0:00,6.9,6.7,6.9,6.7,908811
05-03-17 0:00,6.9,6.8,6.9,6.8,270557
02-03-17 0:00,7,6.9,6.9,6.9,495626
01-03-17 0:00,7,6.9,7,7,273575
28-02-17 0:00,7,6.9,6.9,7,528510
27-02-17 0:00,7.1,6.9,7.1,6.9,591764
26-02-17 0:00,7.2,6.9,7,7.1,1816303
23-02-17 0:00,7.1,7,7.1,7,884129
22-02-17 0:00,7.2,6.9,7,7.1,1259760
20-02-17 0:00,7.1,6.9,7.1,7,1858859
19-02-17 0:00,7.3,6.9,7.2,7,1927607
16-02-17 0:00,7.3,7,7.2,7.1,1893673
15-02-17 0:00,7.4,7.1,7.3,7.2,645258
14-02-17 0:00,7.4,7.1,7.1,7.3,592719
13-02-17 0:00,7.3,7.1,7.3,7.2,492915
12-02-17 0:00,7.5,7.2,7.3,7.3,394227
09-02-17 0:00,7.6,7.1,7.6,7.3,1053399
08-02-17 0:00,7.3,6.8,6.8,7.3,1969536
07-02-17 0:00,6.8,6.5,6.7,6.7,679348
06-02-17 0:00,7,6.6,6.8,6.8,1129871
05-02-17 0:00,7.1,6.6,7.1,6.7,1337091
02-02-17 0:00,7.4,7.1,7.4,7.2,880950
01-02-17 0:00,7.8,7.4,7.5,7.5,1178109
31-01-17 0:00,7.8,7.3,7.4,7.6,1431709
30-01-17 0:00,7.7,7.2,7.7,7.4,1284124
29-01-17 0:00,8.3,7.5,8,7.6,2425619
26-01-17 0:00,8.3,8,8.2,8.1,1896760
25-01-17 0:00,8.7,8.2,8.6,8.3,2377585
24-01-17 0:00,9,8.3,8.3,8.6,6727282
23-01-17 0:00,8.5,7.9,8,8.3,5880210
22-01-17 0:00,8.1,7.8,8,8,3074284
19-01-17 0:00,8,7.7,8,8,3308770
18-01-17 0:00,8.5,7.9,8.1,8,7482993
17-01-17 0:00,8.1,7.3,7.4,8.1,11006307
16-01-17 0:00,7.8,7.2,7.4,7.4,10094921
15-01-17 0:00,7.4,6.8,6.8,7.4,7520008
12-01-17 0:00,6.9,6.3,6.4,6.8,7022495
11-01-17 0:00,6.4,6.1,6.1,6.3,3133776
10-01-17 0:00,6.2,6,6,6,1963400
09-01-17 0:00,6,5.8,5.9,6,963787
08-01-17 0:00,6.1,5.9,5.9,5.9,1495149
05-01-17 0:00,6,5.8,5.9,5.9,1659645
04-01-17 0:00,6,5.7,5.9,5.8,1734796
03-01-17 0:00,6.2,5.9,6.2,5.9,2786192
02-01-17 0:00,6.3,6.1,6.3,6.1,1659658
01-01-17 0:00,6.3,5.9,6,6.3,3750701
27-12-18 0:00,4.5,4.3,4.3,4.4,29779
26-12-18 0:00,4.4,4.3,4.4,4.4,64576
24-12-18 0:00,4.4,4.3,4.3,4.3,11102
23-12-18 0:00,4.4,4.3,4.4,4.4,33804
20-12-18 0:00,4.4,4.3,4.4,4.3,19261
19-12-18 0:00,4.4,4.3,4.3,4.4,25900
18-12-18 0:00,4.4,4.3,4.3,4.3,41703
17-12-18 0:00,4.4,4.3,4.4,4.4,14189
13-12-18 0:00,4.4,4.3,4.3,4.4,20006
12-12-18 0:00,4.4,4.3,4.4,4.3,18015
11-12-18 0:00,4.4,4.3,4.4,4.4,13396
10-12-18 0:00,4.4,4.3,4.4,4.4,10788
09-12-18 0:00,4.4,4.3,4.4,4.4,56306
06-12-18 0:00,4.5,4.3,4.3,4.4,169701
05-12-18 0:00,4.4,4.3,4.4,4.4,59314
04-12-18 0:00,4.4,4.3,4.3,4.4,22270
03-12-18 0:00,4.4,4.3,4.3,4.4,21873
02-12-18 0:00,4.4,4.3,4.3,4.4,41273
29-11-18 0:00,4.4,4.3,4.3,4.3,37189
28-11-18 0:00,4.3,4.3,4.3,4.3,12757
27-11-18 0:00,4.4,4.2,4.3,4.3,8888
26-11-18 0:00,4.4,4.2,4.4,4.2,116107
25-11-18 0:00,4.4,4.3,4.3,4.3,49504
22-11-18 0:00,4.4,4.3,4.4,4.3,76580
20-11-18 0:00,4.4,4.3,4.3,4.3,13518
19-11-18 0:00,4.4,4.3,4.3,4.3,15357
18-11-18 0:00,4.4,4.3,4.3,4.4,9961
15-11-18 0:00,4.5,4.3,4.3,4.4,38100
14-11-18 0:00,4.4,4.3,4.4,4.4,18551
13-11-18 0:00,4.5,4.4,4.4,4.4,18438
12-11-18 0:00,4.4,4.3,4.3,4.4,21754
11-11-18 0:00,4.4,4.3,4.3,4.4,111867
08-11-18 0:00,4.4,4.3,4.4,4.3,57062
07-11-18 0:00,4.4,4.3,4.3,4.4,29909
06-11-18 0:00,4.4,4.3,4.4,4.4,107310
05-11-18 0:00,4.5,4.3,4.3,4.4,7139
04-11-18 0:00,4.4,4.3,4.4,4.4,27844
01-11-18 0:00,4.5,4.3,4.4,4.4,7061
31-10-18 0:00,4.5,4.3,4.4,4.3,86115
30-10-18 0:00,4.5,4.3,4.4,4.4,38819
29-10-18 0:00,4.4,4.3,4.4,4.4,28801
28-10-18 0:00,4.5,4.4,4.4,4.4,21202
25-10-18 0:00,4.5,4.3,4.4,4.4,26522
24-10-18 0:00,4.5,4.3,4.5,4.4,18899
23-10-18 0:00,4.5,4.3,4.5,4.3,89991
22-10-18 0:00,4.5,4.4,4.4,4.4,18461
21-10-18 0:00,4.5,4.4,4.4,4.4,58330
18-10-18 0:00,4.5,4.4,4.4,4.5,23639
17-10-18 0:00,4.5,4.4,4.4,4.4,41068
16-10-18 0:00,4.5,4.4,4.5,4.4,80680
15-10-18 0:00,4.6,4.5,4.5,4.5,94848
14-10-18 0:00,4.6,4.5,4.5,4.5,128014
11-10-18 0:00,4.6,4.5,4.5,4.5,33676
10-10-18 0:00,4.6,4.5,4.5,4.6,13274
09-10-18 0:00,4.7,4.5,4.6,4.5,62326
08-10-18 0:00,4.7,4.5,4.7,4.6,135068
07-10-18 0:00,4.7,4.6,4.7,4.7,113882
04-10-18 0:00,4.8,4.7,4.7,4.7,50702
03-10-18 0:00,4.8,4.6,4.7,4.8,29449
02-10-18 0:00,4.9,4.5,4.5,4.7,69490
01-10-18 0:00,4.7,4.5,4.5,4.6,144519
30-09-18 0:00,4.6,4.4,4.5,4.5,84612
27-09-18 0:00,4.6,4.4,4.6,4.4,298358
26-09-18 0:00,4.7,4.6,4.7,4.6,141201
25-09-18 0:00,4.9,4.6,4.8,4.7,181350
24-09-18 0:00,4.9,4.8,4.9,4.8,140891
23-09-18 0:00,5,5,5,5,81173
20-09-18 0:00,5.1,5,5,5,58935
19-09-18 0:00,5.1,5,5,5,6302
18-09-18 0:00,5.3,5,5.1,5.1,136503
17-09-18 0:00,5.3,5,5.2,5.2,104175
16-09-18 0:00,5.6,5.2,5.6,5.3,159544
13-09-18 0:00,0,0,0,6,0
12-09-18 0:00,6,5.9,5.9,6,122326
11-09-18 0:00,6,5.7,5.8,5.9,98009
10-09-18 0:00,6,5.9,5.9,5.9,99497
09-09-18 0:00,6,5.9,5.9,6,35963
06-09-18 0:00,6.1,5.9,6,6,120332
05-09-18 0:00,6.1,5.9,6,6,302856
04-09-18 0:00,6.1,6,6.1,6.1,14971
03-09-18 0:00,6.2,6.1,6.2,6.1,22898
30-08-18 0:00,6.2,6.1,6.1,6.2,71503
29-08-18 0:00,6.3,6.1,6.2,6.2,9775
28-08-18 0:00,6.3,6.1,6.1,6.2,116405
27-08-18 0:00,6.2,6.1,6.1,6.1,25499
26-08-18 0:00,6.3,6.1,6.1,6.2,35336
20-08-18 0:00,6.2,6.1,6.1,6.1,9480
19-08-18 0:00,6.2,6,6.2,6.1,49145
16-08-18 0:00,6.3,6.1,6.2,6.2,122741
14-08-18 0:00,6.3,6.1,6.1,6.2,94616
13-08-18 0:00,6.2,6.1,6.1,6.1,227739
12-08-18 0:00,6.2,6.2,6.2,6.2,43420
09-08-18 0:00,6.4,6.2,6.3,6.2,213810
08-08-18 0:00,6.3,6.2,6.2,6.2,52060
07-08-18 0:00,6.3,6.2,6.2,6.2,62412
06-08-18 0:00,6.3,6.2,6.3,6.3,241819
05-08-18 0:00,6.3,6.2,6.3,6.2,12351
02-08-18 0:00,6.4,6.1,6.1,6.4,267715
01-08-18 0:00,6.3,6.2,6.2,6.2,284393
31-07-18 0:00,6.2,6.1,6.1,6.2,192245
30-07-18 0:00,6.2,6,6.1,6.2,1036348
29-07-18 0:00,6.2,6.1,6.1,6.1,155550
26-07-18 0:00,6.2,6.1,6.1,6.1,79449
25-07-18 0:00,6.2,6.1,6.2,6.2,199870
24-07-18 0:00,6.2,6.1,6.1,6.2,53297
23-07-18 0:00,6.2,6.1,6.1,6.2,118825
22-07-18 0:00,6.1,6.1,6.1,6.1,40942
19-07-18 0:00,6.2,6.1,6.1,6.2,288043
18-07-18 0:00,6.1,6.1,6.1,6.1,15425
17-07-18 0:00,6.2,6.1,6.1,6.1,216387
16-07-18 0:00,6.2,6.1,6.1,6.2,147601
15-07-18 0:00,6.2,6.1,6.2,6.1,101193
12-07-18 0:00,6.3,6.2,6.2,6.2,52848
11-07-18 0:00,6.4,6.2,6.2,6.3,379156
10-07-18 0:00,6.3,6.2,6.2,6.3,309080
09-07-18 0:00,6.3,6.1,6.1,6.3,488671
08-07-18 0:00,6.2,6.1,6.2,6.1,16719
05-07-18 0:00,6.2,6,6.1,6.2,608663
04-07-18 0:00,6.2,6.1,6.1,6.1,123610
03-07-18 0:00,6.2,6.1,6.1,6.1,55395
02-07-18 0:00,6.2,6.1,6.1,6.2,135940
28-06-18 0:00,6.2,6.1,6.1,6.2,197122
27-06-18 0:00,6.2,6.1,6.1,6.1,221011
26-06-18 0:00,6.2,6.1,6.1,6.1,156734
25-06-18 0:00,6.2,6.1,6.1,6.1,154070
24-06-18 0:00,6.2,6.1,6.1,6.1,60365
21-06-18 0:00,6.1,6,6.1,6.1,506217
20-06-18 0:00,6.2,6,6.1,6.1,247581
19-06-18 0:00,6.2,6.1,6.1,6.1,36056
18-06-18 0:00,6.2,6.1,6.1,6.1,28919
12-06-18 0:00,6.2,6.1,6.1,6.2,40328
11-06-18 0:00,6.2,6.1,6.1,6.2,190193
10-06-18 0:00,6.2,6.1,6.1,6.1,60204
07-06-18 0:00,6.3,6.1,6.2,6.2,163456
06-06-18 0:00,6.2,6.1,6.1,6.1,52508
05-06-18 0:00,6.2,6.1,6.2,6.1,33550
04-06-18 0:00,6.2,6.1,6.1,6.2,105599
03-06-18 0:00,6.1,6.1,6.1,6.1,15189
31-05-18 0:00,6.2,6.1,6.1,6.2,182964
30-05-18 0:00,6.2,6.1,6.1,6.2,79965
29-05-18 0:00,6.2,6,6,6.2,167741
28-05-18 0:00,6.2,6,6.1,6.1,21935
27-05-18 0:00,6.2,6,6.1,6.1,17103
24-05-18 0:00,6.1,6,6.1,6.1,182925
23-05-18 0:00,6.2,6.1,6.2,6.2,40614
22-05-18 0:00,6.2,6.1,6.1,6.2,99977
21-05-18 0:00,6.2,6.1,6.1,6.1,15762
20-05-18 0:00,6.2,6.1,6.2,6.1,35575
17-05-18 0:00,6.3,6.2,6.2,6.2,29813
16-05-18 0:00,6.3,6.2,6.2,6.3,98619
15-05-18 0:00,6.3,6.2,6.2,6.2,253432
14-05-18 0:00,6.4,6.3,6.3,6.3,208819
13-05-18 0:00,6.3,6.3,6.3,6.3,38506
10-05-18 0:00,6.4,6.3,6.3,6.3,90737
09-05-18 0:00,6.5,6.3,6.4,6.4,155037
08-05-18 0:00,6.5,6.4,6.4,6.5,564025
07-05-18 0:00,6.4,6.3,6.3,6.4,778618
06-05-18 0:00,6.4,6.3,6.3,6.3,414241
03-05-18 0:00,6.4,6.3,6.3,6.4,292363
30-04-18 0:00,6.4,6.3,6.4,6.4,294311
26-04-18 0:00,6.4,6.3,6.3,6.4,82866
25-04-18 0:00,6.4,6.2,6.4,6.3,387636
24-04-18 0:00,6.4,6.2,6.3,6.4,945166
23-04-18 0:00,6.3,6.2,6.2,6.3,199061
22-04-18 0:00,6.2,6.2,6.2,6.2,228559
19-04-18 0:00,6.3,6.2,6.2,6.2,375336
18-04-18 0:00,6.3,6.2,6.3,6.3,460686
17-04-18 0:00,6.3,6.1,6.2,6.2,1702275
16-04-18 0:00,6.2,6.1,6.2,6.1,117484
15-04-18 0:00,6.3,6.1,6.3,6.2,285507
12-04-18 0:00,6.3,6.2,6.3,6.3,57933
11-04-18 0:00,6.3,6.3,6.3,6.3,67612
10-04-18 0:00,6.3,6.2,6.2,6.2,211057
09-04-18 0:00,6.3,6.2,6.3,6.3,79831
08-04-18 0:00,6.3,6.2,6.3,6.3,138200
05-04-18 0:00,6.4,6.2,6.2,6.3,126763
04-04-18 0:00,6.3,6.2,6.3,6.2,182173
03-04-18 0:00,6.4,6.2,6.2,6.4,399225
02-04-18 0:00,6.3,6.1,6.2,6.2,195492
01-04-18 0:00,6.3,6.1,6.1,6.2,264768
29-03-18 0:00,6.2,6,6.1,6.1,8525
28-03-18 0:00,6.2,6,6,6,118669
27-03-18 0:00,6.2,6,6.1,6.1,309196
25-03-18 0:00,6.3,6.1,6.2,6.2,53580
22-03-18 0:00,6.2,6.1,6.2,6.1,319765
21-03-18 0:00,6.5,6.2,6.5,6.3,115502
20-03-18 0:00,6.8,6.2,6.2,6.5,664052
19-03-18 0:00,6.2,6.1,6.2,6.2,285387
18-03-18 0:00,6.3,6.1,6.2,6.2,92190
15-03-18 0:00,6.2,5.9,5.9,6.2,214085
14-03-18 0:00,6.1,5.9,6,5.9,266261
13-03-18 0:00,6.1,6,6,6.1,156630
12-03-18 0:00,6.1,6,6,6,115547
11-03-18 0:00,6.1,6,6.1,6.1,54156
08-03-18 0:00,6.3,6.1,6.2,6.1,10054
07-03-18 0:00,6.3,6.1,6.2,6.2,65153
06-03-18 0:00,6.2,6.1,6.1,6.2,92810
05-03-18 0:00,6.2,6.1,6.1,6.2,97157
04-03-18 0:00,6.2,6.1,6.1,6.2,21358
01-03-18 0:00,6.2,6.1,6.1,6.1,143882
28-02-18 0:00,6.2,6,6,6.2,72066
27-02-18 0:00,6.2,6.1,6.1,6.1,31205
26-02-18 0:00,6.2,6.1,6.1,6.2,114970
25-02-18 0:00,6.2,6.2,6.2,6.2,86407
22-02-18 0:00,6.3,6.2,6.2,6.2,50714
20-02-18 0:00,6.3,6.2,6.2,6.2,46481
19-02-18 0:00,6.3,6.2,6.2,6.2,28529
18-02-18 0:00,6.3,6.2,6.2,6.2,179085
15-02-18 0:00,6.4,6.2,6.3,6.2,120033
14-02-18 0:00,6.3,6.2,6.3,6.2,156457
13-02-18 0:00,6.3,6.2,6.3,6.3,73653
12-02-18 0:00,6.4,6.2,6.3,6.3,321735
11-02-18 0:00,6.5,6.3,6.3,6.4,27267
08-02-18 0:00,6.4,6.3,6.3,6.4,81151
07-02-18 0:00,6.4,6.2,6.3,6.3,31387
06-02-18 0:00,6.4,6.1,6.1,6.4,260465
05-02-18 0:00,6.3,6.1,6.2,6.2,110709
04-02-18 0:00,6.5,6.3,6.4,6.3,129309
01-02-18 0:00,6.5,6.3,6.4,6.5,296048
31-01-18 0:00,6.4,6.4,6.4,6.4,56133
30-01-18 0:00,6.5,6.4,6.4,6.5,234158
29-01-18 0:00,6.5,6.3,6.4,6.4,208180
28-01-18 0:00,6.5,6.4,6.5,6.5,128740
25-01-18 0:00,6.6,6.5,6.6,6.5,96813
24-01-18 0:00,6.6,6.5,6.5,6.6,138446
23-01-18 0:00,6.6,6.5,6.6,6.6,238975
22-01-18 0:00,6.6,6.5,6.5,6.6,212917
21-01-18 0:00,6.6,6.5,6.6,6.6,81432
18-01-18 0:00,6.6,6.5,6.5,6.6,307676
17-01-18 0:00,6.6,6.5,6.5,6.6,169479
